date,ticker,offexchange_source_available,offexchange_fresh,offexchange_history_n,offexchange_dpi,offexchange_dpi_z60,offexchange_volume_z60,patent_source_available,patent_count_30,patent_count_90,patent_claims_90,patent_ai_share_90,patent_acceleration_90,patent_count_90_z252,patent_claims_90_z252,patent_drift_source_available,patent_drift,patent_drift_percentile_24m,patent_drift_change_3m,sec13f_source_available,sec13f_fresh,sec13f_window_days,sec13f_net_change_usd_45d,sec13f_gross_change_usd_45d,sec13f_net_usd_ratio_45d,sec13f_net_change_shares_45d,sec13f_gross_change_shares_45d,sec13f_net_share_ratio_45d,sec13f_adders_45d,sec13f_reducers_45d,sec13f_breadth_45d,sec13f_breadth_rate_45d,sec13f_filing_count_45d,sec13f_new_positions_45d,sec13f_full_exits_45d,sec13f_total_held_45d,sec13f_net_change_to_held_45d
2024-09-03,AAPL,1,1,60,0.47408,0.277,-0.8175,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-04,AAPL,1,1,60,0.416725,-0.5421,-0.5104,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-05,AAPL,1,1,60,0.430606,-0.348,-0.4529,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-06,AAPL,1,1,60,0.4574,0.0317,-1.0459,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-09,AAPL,1,1,60,0.48943,0.5262,-0.2145,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-10,AAPL,1,1,60,0.553522,1.5046,1.3585,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-11,AAPL,1,1,60,0.547802,1.4437,0.446,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-12,AAPL,1,1,60,0.465696,0.2128,-0.7956,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-13,AAPL,1,1,60,0.45998,0.1602,-1.1307,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-16,AAPL,1,1,60,0.439801,-0.1505,-1.1829,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-17,AAPL,1,1,60,0.343398,-1.7059,1.1724,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-18,AAPL,1,1,60,0.387209,-0.9276,-0.0012,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-19,AAPL,1,1,60,0.403397,-0.6341,0.7307,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-20,AAPL,1,1,60,0.357332,-1.366,1.254,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-23,AAPL,1,1,60,0.625399,3.0161,3.076,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-24,AAPL,1,1,60,0.58919,2.2187,0.2106,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-25,AAPL,1,1,60,0.610243,2.4115,-1.3365,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-26,AAPL,1,1,60,0.579245,1.8345,-0.6663,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-27,AAPL,1,1,60,0.577248,1.7305,-1.328,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-30,AAPL,1,1,60,0.554538,1.3484,-1.3274,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-01,AAPL,1,1,60,0.531748,0.9915,-0.1575,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-02,AAPL,1,1,60,0.570676,1.5304,0.6376,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-03,AAPL,1,1,60,0.590443,1.789,-0.6321,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-04,AAPL,1,1,60,0.481304,0.2679,-0.921,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-07,AAPL,1,1,60,0.539088,1.05,-0.9625,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-08,AAPL,1,1,60,0.527711,0.8587,-0.9249,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-09,AAPL,1,1,60,0.474447,0.0947,-1.2608,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-10,AAPL,1,1,60,0.5728,1.485,-0.9076,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-11,AAPL,1,1,60,0.537712,0.9512,-1.8704,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-14,AAPL,1,1,60,0.513351,0.5958,-1.1382,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-15,AAPL,1,1,60,0.553272,1.16,-0.8259,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-16,AAPL,1,1,60,0.529448,0.7952,0.8965,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-17,AAPL,1,1,60,0.502065,0.3833,-0.8926,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-18,AAPL,1,1,60,0.536884,0.8575,-1.4227,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-21,AAPL,1,1,60,0.536884,0.8353,-1.3725,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-22,AAPL,1,1,60,0.564781,1.2482,-0.4626,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-23,AAPL,1,1,60,0.564781,1.2116,-0.4574,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-24,AAPL,1,1,60,0.624282,2.1106,0.7157,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-25,AAPL,1,1,60,0.412307,-1.2463,-1.145,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-28,AAPL,1,1,60,0.607829,1.7535,-0.8036,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-29,AAPL,1,1,60,0.381961,-1.7031,-1.1186,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-30,AAPL,1,1,60,0.393673,-1.4723,-0.8638,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-31,AAPL,1,1,60,0.320175,-2.4879,-0.0195,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-01,AAPL,1,1,60,0.367848,-1.6749,0.6263,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-04,AAPL,1,1,60,0.490435,0.0295,1.9619,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-05,AAPL,1,1,60,0.490435,0.0241,1.8818,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-06,AAPL,1,1,60,0.349624,-1.8736,-1.4187,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-07,AAPL,1,1,60,0.280934,-2.7398,0.7108,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-08,AAPL,1,1,60,0.34648,-1.7691,-0.0953,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-11,AAPL,1,1,60,0.34648,-1.7162,-0.0932,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-12,AAPL,1,1,60,0.346209,-1.6505,0.2512,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-13,AAPL,1,1,60,0.274647,-2.4529,-0.5049,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-14,AAPL,1,1,60,0.358921,-1.3467,-0.7018,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-15,AAPL,1,1,60,0.366925,-1.2183,-0.2295,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-18,AAPL,1,1,60,0.415168,-0.6551,-0.1408,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-19,AAPL,1,1,60,0.415168,-0.6419,-0.1468,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-20,AAPL,1,1,60,0.415168,-0.6308,-0.1605,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-21,AAPL,1,1,60,0.415168,-0.6146,-0.1694,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-22,AAPL,1,1,60,0.415168,-0.5985,-0.1707,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-25,AAPL,1,1,60,0.393023,-0.8385,-0.6552,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-26,AAPL,1,1,60,0.491246,0.245,-0.2037,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-27,AAPL,1,1,60,0.491246,0.2418,-0.2018,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-28,AAPL,1,1,60,0.491246,0.2289,-0.1934,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-29,AAPL,1,1,60,0.491246,0.2182,-0.1841,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-02,AAPL,1,1,60,0.448719,-0.25,-0.9552,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-03,AAPL,1,1,60,0.491821,0.2256,-0.4717,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-04,AAPL,1,1,60,0.517879,0.5231,-0.5232,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-05,AAPL,1,1,60,0.605965,1.497,0.343,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-06,AAPL,1,1,60,0.531936,0.6474,-0.2619,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-09,AAPL,1,1,60,0.504563,0.3384,-0.8561,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-10,AAPL,1,1,60,0.569068,1.0198,-0.1639,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-11,AAPL,1,1,60,0.508874,0.3356,-0.7954,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-12,AAPL,1,1,60,0.508874,0.316,-0.7693,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-13,AAPL,1,1,60,0.551692,0.7682,-0.6843,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-16,AAPL,1,1,60,0.551692,0.7411,-0.6614,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-17,AAPL,1,1,60,0.508966,0.285,-0.1791,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-18,AAPL,1,1,60,0.470067,-0.1403,-0.2208,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-19,AAPL,1,1,60,0.558698,0.914,1.1131,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-20,AAPL,1,1,60,0.634028,1.8006,0.6171,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-23,AAPL,1,1,60,0.597333,1.34,2.2994,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-24,AAPL,1,1,60,0.567851,0.9845,-0.7689,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-25,AAPL,1,1,60,0.471414,-0.1192,-1.3522,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-26,AAPL,1,1,60,0.471414,-0.1014,-1.3233,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-27,AAPL,1,1,60,0.471414,-0.0798,-1.2795,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-30,AAPL,1,1,60,0.631031,1.7694,-0.1451,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-31,AAPL,1,1,60,0.536982,0.6492,-0.964,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-01,AAPL,1,1,60,0.464686,-0.1714,-0.7658,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-02,AAPL,1,1,60,0.464686,-0.1695,-0.765,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-03,AAPL,1,1,60,0.485656,0.089,2.3856,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-06,AAPL,1,1,60,0.379279,-1.1203,0.3738,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-07,AAPL,1,1,60,0.379279,-1.0853,0.3558,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-08,AAPL,1,1,60,0.379279,-1.0496,0.3431,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-09,AAPL,1,1,60,0.433261,-0.4071,-0.5507,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-10,AAPL,1,1,60,0.433261,-0.3941,-0.5501,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-13,AAPL,1,1,60,0.510026,0.4929,1.8608,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-14,AAPL,1,1,60,0.510026,0.4996,1.7867,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-15,AAPL,1,1,60,0.35228,-1.2926,-0.7204,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-16,AAPL,1,1,60,0.376156,-0.9764,-0.6468,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-17,AAPL,1,1,60,0.478554,0.2467,3.5507,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-20,AAPL,1,1,60,0.423088,-0.4153,2.2294,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-21,AAPL,1,1,60,0.423088,-0.389,2.1055,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-22,AAPL,1,1,60,0.437058,-0.2306,3.7821,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-23,AAPL,1,1,60,0.327405,-1.5703,1.6692,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-24,AAPL,1,1,60,0.440113,-0.2053,1.7711,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-27,AAPL,1,1,60,0.312707,-1.786,1.0489,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-28,AAPL,1,1,60,0.376195,-0.9473,2.5783,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-29,AAPL,1,1,60,0.608931,1.8539,2.1026,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-30,AAPL,1,1,60,0.530587,0.8565,0.5316,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-31,AAPL,1,1,60,0.45581,-0.0729,0.2922,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-03,AAPL,1,1,60,0.478941,0.1886,3.0419,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-04,AAPL,1,1,60,0.391992,-0.9272,1.6947,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-05,AAPL,1,1,60,0.384714,-1.0404,-0.0819,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-06,AAPL,1,1,60,0.384714,-1.1099,-0.09,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-07,AAPL,1,1,60,0.357984,-1.4808,-0.9286,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-10,AAPL,1,1,60,0.357984,-1.4746,-0.9126,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-11,AAPL,1,1,60,0.361775,-1.3924,-1.0911,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-12,AAPL,1,1,60,0.361775,-1.3643,-1.0662,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-13,AAPL,1,1,60,0.455678,-0.1324,-0.1707,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-14,AAPL,1,1,60,0.467348,0.0087,0.3475,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-17,AAPL,1,1,60,0.437503,-0.3882,-0.1706,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-18,AAPL,1,1,60,0.437503,-0.4004,-0.1786,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-19,AAPL,1,1,60,0.510171,0.5562,-0.6241,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-20,AAPL,1,1,60,0.488386,0.2684,-0.8785,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-21,AAPL,1,1,60,0.495497,0.3614,-0.8806,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-24,AAPL,1,1,60,0.542103,0.9651,0.3565,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-25,AAPL,1,1,60,0.542103,0.9383,0.3378,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-26,AAPL,1,1,60,0.547825,0.9947,0.2877,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-27,AAPL,1,1,60,0.539984,0.8835,0.1335,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-28,AAPL,1,1,60,0.580344,1.4382,-0.6451,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-03,AAPL,1,1,60,0.538587,0.8756,-0.5062,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-04,AAPL,1,1,60,0.538587,0.8642,-0.5149,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-05,AAPL,1,1,60,0.538587,0.8768,-0.5111,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-06,AAPL,1,1,60,0.559219,1.1308,0.0646,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-07,AAPL,1,1,60,0.554916,1.0559,-0.2092,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-10,AAPL,1,1,60,0.554916,1.0544,-0.2211,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-11,AAPL,1,1,60,0.551079,1.0044,1.3328,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-12,AAPL,1,1,60,0.497139,0.3099,1.4534,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-13,AAPL,1,1,60,0.497139,0.3039,1.3996,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-14,AAPL,1,1,60,0.426754,-0.5739,1.1655,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-17,AAPL,1,1,60,0.471282,0.0366,0.8851,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-18,AAPL,1,1,60,0.471282,0.0658,0.8856,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-19,AAPL,1,1,60,0.451626,-0.1803,-0.3291,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-20,AAPL,1,1,60,0.462922,-0.0211,0.2128,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-21,AAPL,1,1,60,0.426134,-0.5228,-0.2722,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-24,AAPL,1,1,60,0.433393,-0.4122,0.7915,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-25,AAPL,1,1,60,0.433393,-0.3842,0.7655,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-26,AAPL,1,1,60,0.566987,1.5645,-0.9037,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-27,AAPL,1,1,60,0.451372,-0.1256,-0.9978,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-28,AAPL,1,1,60,0.569627,1.5503,-0.6349,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-31,AAPL,1,1,60,0.569627,1.5026,-0.6119,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-01,AAPL,1,1,60,0.41584,-0.6724,0.2118,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-02,AAPL,1,1,60,0.41584,-0.6862,0.2012,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-03,AAPL,1,1,60,0.544763,1.1062,-1.4541,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-04,AAPL,1,1,60,0.552725,1.1821,2.6937,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-07,AAPL,1,1,60,0.552725,1.1438,2.5113,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-08,AAPL,1,1,60,0.260714,-2.8638,3.3156,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-09,AAPL,1,1,60,0.309697,-2.0125,2.5342,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-10,AAPL,1,1,60,0.344813,-1.5279,3.3012,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-11,AAPL,1,1,60,0.481044,0.2014,2.1049,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-14,AAPL,1,1,60,0.379754,-1.0701,1.329,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-15,AAPL,1,1,60,0.454522,-0.122,1.9144,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-16,AAPL,1,1,60,0.471357,0.0814,-0.0506,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-17,AAPL,1,1,60,0.343131,-1.5281,0.3819,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-18,AAPL,1,1,60,0.324288,-1.7763,-0.2013,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-21,AAPL,1,1,60,0.324288,-1.7096,-0.1895,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-22,AAPL,1,1,60,0.357507,-1.3103,-0.4857,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-23,AAPL,1,1,60,0.339581,-1.5202,0.0778,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-24,AAPL,1,1,60,0.467839,0.1077,0.1564,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-25,AAPL,1,1,60,0.442521,-0.1937,-0.3794,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-28,AAPL,1,1,60,0.495006,0.4621,-0.6364,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-29,AAPL,1,1,60,0.445748,-0.1539,-0.8236,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-30,AAPL,1,1,60,0.430653,-0.3545,-1.1923,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-01,AAPL,1,1,60,0.546774,1.0936,-0.5787,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-02,AAPL,1,1,60,0.573361,1.3912,0.0982,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-05,AAPL,1,1,60,0.462242,-0.0482,1.6501,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-06,AAPL,1,1,60,0.4389,-0.3684,0.7603,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-07,AAPL,1,1,60,0.42914,-0.5165,-0.1578,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-08,AAPL,1,1,60,0.47744,0.0945,0.5499,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-09,AAPL,1,1,60,0.406425,-0.8412,-0.1318,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-12,AAPL,1,1,60,0.299905,-2.2115,-0.7189,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-13,AAPL,1,1,60,0.353442,-1.4293,0.5878,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-14,AAPL,1,1,60,0.364742,-1.2504,-0.0166,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-15,AAPL,1,1,60,0.385173,-0.9582,-0.3038,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-16,AAPL,1,1,60,0.406259,-0.6746,-0.4771,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-19,AAPL,1,1,60,0.568555,1.314,-0.7057,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-20,AAPL,1,1,60,0.431016,-0.3578,-0.564,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-21,AAPL,1,1,60,0.387543,-0.866,-0.3694,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-22,AAPL,1,1,60,0.479042,0.2789,0.3306,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-23,AAPL,1,1,60,0.396178,-0.7251,-0.3441,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-26,AAPL,1,1,60,0.444264,-0.0977,0.9772,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-27,AAPL,1,1,60,0.444264,-0.0789,0.9451,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-28,AAPL,1,1,60,0.318966,-1.6581,-0.1002,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-29,AAPL,1,1,60,0.365776,-1.0034,-0.8405,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-30,AAPL,1,1,60,0.391008,-0.6505,-0.1493,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-06-02,AAPL,1,1,60,0.401124,-0.4939,-0.8915,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-06-03,AAPL,1,1,60,0.490936,0.7128,-1.3264,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-06-04,AAPL,1,1,60,0.361273,-0.9948,-0.7704,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
